gc_content gc_skew gc_culm
0.648 0.617283950617284 -1485.2038970052
0.63 -5.07936507936508 -1490.28326208456
0.633 -3.63349131121643 -1493.91675339578
0.643 -2.64385692068429 -1496.56061031646
0.633 -2.3696682464455 -1498.93027856291
0.614 -7.49185667752443 -1506.42213524043
0.625 -3.04 -1509.46213524043
0.648 -9.25925925925926 -1518.72139449969
0.628 0.636942675159236 -1518.08445182453
0.637 -4.23861852433281 -1522.32307034886
0.649 -1.07858243451464 -1523.40165278338
0.625 -3.04 -1526.44165278338
0.612 -4.2483660130719 -1530.69001879645
0.592 -1.35135135135135 -1532.0413701478
0.632 -5.06329113924051 -1537.10466128704
0.636 -0.314465408805031 -1537.41912669585
0.597 1.84254606365159 -1535.5765806322
0.605 1.81818181818182 -1533.75839881401
0.607 4.44810543657331 -1529.31029337744
0.651 -1.99692780337942 -1531.30722118082
0.599 0.1669449081803 -1531.14027627264
0.643 -5.7542768273717 -1536.89455310001
0.65 -1.84615384615385 -1538.74070694617
0.635 -0.78740157480315 -1539.52810852097
0.673 -4.01188707280832 -1543.53999559378
0.672 0.892857142857143 -1542.64713845092
0.658 -2.43161094224924 -1545.07874939317
0.633 -1.10584518167457 -1546.18459457484
0.635 -3.62204724409449 -1549.80664181894
0.619 6.62358642972536 -1543.18305538921
0.643 0.777604976671851 -1542.40545041254
0.61 0 -1542.40545041254
0.63 0.634920634920635 -1541.77052977762
0.644 -5.59006211180124 -1547.36059188942
0.565 -2.30088495575221 -1549.66147684517
0.608 -6.90789473684211 -1556.56937158202
0.584 -3.76712328767123 -1560.33649486969
0.604 -0.662251655629139 -1560.99874652532
0.597 -8.20770519262982 -1569.20645171795
0.627 -2.71132376395534 -1571.9177754819
0.608 3.94736842105263 -1567.97040706085
0.657 -8.98021308980213 -1576.95062015065
0.629 -12.5596184419714 -1589.51023859262
0.615 -12.520325203252 -1602.03056379587
0.532 -9.77443609022556 -1611.8049998861
0.577 -1.21317157712305 -1613.01817146322
0.575 -10.6086956521739 -1623.6268671154
0.597 -2.17755443886097 -1625.80442155426
0.592 -4.72972972972973 -1630.53415128399
0.558 2.1505376344086 -1628.38361364958
0.583 -3.60205831903945 -1631.98567196862
0.587 3.57751277683135 -1628.40815919179
0.554 -11.913357400722 -1640.32151659251
0.612 1.63398692810458 -1638.68752966441
0.594 -6.73400673400673 -1645.42153639841
0.589 -7.97962648556876 -1653.40116288398
0.597 -4.52261306532663 -1657.92377594931
0.614 -0.977198697068404 -1658.90097464638
0.601 -4.15973377703827 -1663.06070842341
0.522 -5.74712643678161 -1668.8078348602
0.597 6.53266331658291 -1662.27517154361
0.571 -7.88091068301226 -1670.15608222662
0.631 2.06022187004754 -1668.09586035658
0.598 -1.67224080267559 -1669.76810115925
0.57 5.26315789473684 -1664.50494326452
0.543 0.552486187845304 -1663.95245707667
0.578 3.46020761245675 -1660.49224946421
0.583 -3.9451114922813 -1664.4373609565
0.546 0.732600732600733 -1663.70476022389
0.599 -2.83806343906511 -1666.54282366296
0.584 -5.13698630136986 -1671.67980996433
0.597 -1.17252931323283 -1672.85233927756
0.588 -7.82312925170068 -1680.67546852926
0.586 -3.07167235494881 -1683.74714088421
0.572 3.14685314685315 -1680.60028773736
0.573 -2.61780104712042 -1683.21808878448
0.567 1.58730158730159 -1681.63078719718
0.626 -3.51437699680511 -1685.14516419398
0.604 0.993377483443709 -1684.15178671054
0.598 1.00334448160535 -1683.14844222893
0.605 -6.77685950413223 -1689.92530173307
0.658 -5.16717325227964 -1695.09247498535
0.624 -7.05128205128205 -1702.14375703663
0.58 1.37931034482759 -1700.7644466918
0.621 -1.77133655394525 -1702.53578324575
0.61 1.9672131147541 -1700.56857013099
0.641 2.02808112324493 -1698.54048900775
0.593 -6.23946037099494 -1704.77994937874
0.608 -4.27631578947368 -1709.05626516821
0.604 -7.28476821192053 -1716.34103338014
0.645 -6.35658914728682 -1722.69762252742
0.657 1.06544901065449 -1721.63217351677
0.648 -0.617283950617284 -1722.24945746738
0.605 3.47107438016529 -1718.77838308722
0.613 -0.815660685154976 -1719.59404377237
0.604 1.65562913907285 -1717.9384146333
0.645 -3.25581395348837 -1721.19422858679
0.622 3.21543408360129 -1717.97879450319
0.645 -0.465116279069767 -1718.44391078226
0.594 5.05050505050505 -1713.39340573175
0.607 0.164744645799012 -1713.22866108595
0.654 -5.5045871559633 -1718.73324824192
0.596 -2.3489932885906 -1721.08224153051
0.592 -2.02702702702703 -1723.10926855754
0.627 0.797448165869219 -1722.31182039167
0.618 -0.647249190938511 -1722.9590695826
0.63 -5.07936507936508 -1728.03843466197
0.64 -1.875 -1729.91343466197
0.662 -3.32326283987915 -1733.23669750185
0.685 -2.18978102189781 -1735.42647852375
0.6 2.66666666666667 -1732.75981185708
0.634 -2.20820189274448 -1734.96801374982
0.652 -4.60122699386503 -1739.56924074369
0.648 2.77777777777778 -1736.79146296591
0.636 -2.20125786163522 -1738.99272082755
0.654 2.14067278287462 -1736.85204804467
0.648 -2.46913580246914 -1739.32118384714
0.624 -4.16666666666667 -1743.48785051381
0.629 -4.29252782193959 -1747.78037833575
0.654 0.917431192660551 -1746.86294714309
0.643 -7.3094867807154 -1754.1724339238
0.639 -1.40845070422535 -1755.58088462803
0.642 2.49221183800623 -1753.08867279002
0.627 -3.66826156299841 -1756.75693435302
0.616 -3.57142857142857 -1760.32836292445
0.67 -1.49253731343284 -1761.82090023788
0.656 -3.04878048780488 -1764.86968072569
0.655 1.6793893129771 -1763.19029141271
0.618 -1.61812297734628 -1764.80841439006
0.626 -2.87539936102236 -1767.68381375108
0.654 5.5045871559633 -1762.17922659511
0.646 0.619195046439629 -1761.56003154868
0.635 -2.04724409448819 -1763.60727564316
0.637 2.35478806907378 -1761.25248757409
0.67 3.88059701492537 -1757.37189055916
0.631 -0.475435816164818 -1757.84732637533
0.656 2.13414634146341 -1755.71318003387
0.626 0.638977635782748 -1755.07420239808
0.627 -6.2200956937799 -1761.29429809186
0.616 1.2987012987013 -1759.99559679316
0.645 -1.70542635658915 -1761.70102314975
0.653 0.459418070444104 -1761.24160507931
0.646 -2.1671826625387 -1763.40878774185
0.589 -5.26315789473684 -1768.67194563658
0.66 -9.39393939393939 -1778.06588503052
0.643 -7.93157076205288 -1785.99745579257
0.628 -4.14012738853503 -1790.13758318111
0.629 -1.4308426073132 -1791.56842578842
0.636 0.628930817610063 -1790.93949497081
0.602 -0.332225913621262 -1791.27172088443
0.646 8.6687306501548 -1782.60299023428
0.66 -11.2121212121212 -1793.8151114464
0.645 -4.8062015503876 -1798.62131299679
0.644 -8.69565217391304 -1807.3169651707
0.629 -5.24642289348172 -1812.56338806418
0.638 -10.3448275862069 -1822.90821565039
0.607 0.823723228995058 -1822.08449242139
0.652 0 -1822.08449242139
0.626 -1.59744408945687 -1823.68193651085
0.627 3.34928229665072 -1820.3326542142
0.63 -4.12698412698413 -1824.45963834118
0.64 -4.375 -1828.83463834118
0.638 -0.313479623824451 -1829.14811796501
0.617 -4.37601296596434 -1833.52413093097
0.61 -2.29508196721311 -1835.81921289819
0.63 -5.07936507936508 -1840.89857797755
0.615 -5.36585365853659 -1846.26443163609
0.625 -2.08 -1848.34443163609
0.64 0.625 -1847.71943163609
0.627 -4.30622009569378 -1852.02565173178
0.639 -5.16431924882629 -1857.18997098061
0.654 -3.6697247706422 -1860.85969575125
0.612 -8.16993464052288 -1869.02963039177
0.622 0.643086816720257 -1868.38654357505
0.64 -8.125 -1876.51154357505
0.644 0.31055900621118 -1876.20098456884
0.649 -0.462249614791988 -1876.66323418363
0.644 2.17391304347826 -1874.48932114016
0.652 -4.60122699386503 -1879.09054813402
0.623 -3.37078651685393 -1882.46133465087
0.655 -2.59541984732824 -1885.0567544982
0.661 -3.17700453857791 -1888.23375903678
0.672 -1.78571428571429 -1890.0194733225
0.658 -0.911854103343465 -1890.93132742584
0.705 -0.141843971631206 -1891.07317139747
0.666 3.6036036036036 -1887.46956779387
0.594 0.336700336700337 -1887.13286745717
0.658 0.60790273556231 -1886.5249647216
0.647 0.772797527047913 -1885.75216719456
0.643 1.39968895800933 -1884.35247823655
0.635 6.77165354330709 -1877.58082469324
0.672 -0.892857142857143 -1878.4736818361
0.677 -6.35155096011817 -1884.82523279621
0.679 2.79823269513991 -1882.02700010107
0.657 -4.71841704718417 -1886.74541714826
0.665 3.7593984962406 -1882.98601865202
0.633 -4.2654028436019 -1887.25142149562
0.625 -4.64 -1891.89142149562
0.64 -3.75 -1895.64142149562
0.599 -3.83973288814691 -1899.48115438377
0.646 1.85758513931889 -1897.62356924445
0.611 -3.43698854337152 -1901.06055778782
0.628 -4.14012738853503 -1905.20068517635
0.607 -8.73146622734761 -1913.9321514037
0.616 1.62337662337662 -1912.30877478033
0.611 -7.36497545008183 -1919.67375023041
0.596 2.68456375838926 -1916.98918647202
0.627 -0.159489633173844 -1917.14867610519
0.603 -8.7893864013267 -1925.93806250652
0.631 -1.743264659271 -1927.68132716579
0.653 -3.82848392036753 -1931.50981108616
0.646 -0.928792569659443 -1932.43860365582
0.651 -3.2258064516129 -1935.66441010743
0.653 -2.29709035222052 -1937.96150045965
0.646 -3.71517027863777 -1941.67667073829
0.572 3.84615384615385 -1937.83051689213
0.613 -2.12071778140294 -1939.95123467354
0.623 -10.7544141252006 -1950.70564879874
0.636 -3.45911949685535 -1954.16476829559
0.625 -4.96 -1959.12476829559
0.631 -1.743264659271 -1960.86803295486
0.671 -1.04321907600596 -1961.91125203087
0.606 -1.65016501650165 -1963.56141704737
0.646 0 -1963.56141704737
0.641 3.58814352574103 -1959.97327352163
0.651 -3.84024577572965 -1963.81351929736
0.621 -3.7037037037037 -1967.51722300106
0.647 -2.93663060278207 -1970.45385360385
0.647 -9.11901081916538 -1979.57286442301
0.661 -2.26928895612708 -1981.84215337914
0.626 -1.2779552715655 -1983.1201086507
0.65 2.76923076923077 -1980.35087788147
0.643 -2.95489891135303 -1983.30577679283
0.634 0.315457413249211 -1982.99031937958
0.645 -2.32558139534884 -1985.31590077493
0.637 -8.00627943485086 -1993.32218020978
0.642 -3.73831775700935 -1997.06049796679
0.649 -6.62557781201849 -2003.6860757788
0.657 -6.84931506849315 -2010.5353908473
0.685 0.145985401459854 -2010.38940544584
0.647 1.39103554868624 -2008.99836989715
0.617 -2.43111831442464 -2011.42948821158
0.638 -1.88087774294671 -2013.31036595452
0.701 -6.70470756062767 -2020.01507351515
0.675 3.11111111111111 -2016.90396240404
0.622 -0.964630225080386 -2017.86859262912
0.643 0.15552099533437 -2017.71307163379
0.652 4.29447852760736 -2013.41859310618
0.64 6.875 -2006.54359310618
0.633 1.4218009478673 -2005.12179215831
0.654 1.8348623853211 -2003.28692977299
0.7 6.85714285714286 -1996.42978691585
0.654 2.14067278287462 -1994.28911413297
0.66 -2.12121212121212 -1996.41032625418
0.635 -6.14173228346457 -2002.55205853765
0.628 5.73248407643312 -1996.81957446122
0.61 -2.95081967213115 -1999.77039413335
0.671 1.04321907600596 -1998.72717505734
0.65 -1.53846153846154 -2000.2656365958
0.634 0 -2000.2656365958
0.687 -1.60116448326055 -2001.86680107906
0.686 0.583090379008746 -2001.28371070005
0.621 -2.09339774557166 -2003.37710844563
0.653 2.29709035222052 -2001.08001809341
0.626 2.87539936102236 -1998.20461873238
0.628 3.18471337579618 -1995.01990535659
0.618 -5.17799352750809 -2000.19789888409
0.629 0.794912559618442 -1999.40298632448
0.652 -2.14723926380368 -2001.55022558828
0.671 -1.93740685543964 -2003.48763244372
0.626 3.51437699680511 -1999.97325544691
0.655 4.42748091603053 -1995.54577453088
0.613 1.79445350734095 -1993.75132102354
0.648 -1.23456790123457 -1994.98588892478
0.649 -2.31124807395994 -1997.29713699874
0.636 5.0314465408805 -1992.26569045786
0.636 8.49056603773585 -1983.77512442012
0.581 -2.23752151462995 -1986.01264593475
0.576 4.51388888888889 -1981.49875704586
0.579 -2.59067357512953 -1984.08943062099
0.671 -0.745156482861401 -1984.83458710385
0.63 -11.7460317460317 -1996.58061884989
0.632 1.89873417721519 -1994.68188467267
0.591 3.21489001692047 -1991.46699465575
0.602 -8.30564784053156 -1999.77264249628
0.579 -7.7720207253886 -2007.54466322167
0.594 -4.04040404040404 -2011.58506726207
0.623 -1.4446227929374 -2013.02969005501
0.612 -8.49673202614379 -2021.52642208115
0.583 -8.06174957118353 -2029.58817165234
0.618 -0.323624595469256 -2029.91179624781
0.583 -2.91595197255575 -2032.82774822036
0.571 -5.07880910683012 -2037.90655732719
0.61 -4.91803278688525 -2042.82459011408
0.601 -3.82695507487521 -2046.65154518895
0.603 -5.80431177446103 -2052.45585696342
0.596 1.34228187919463 -2051.11357508422
0.597 -2.51256281407035 -2053.62613789829
0.61 -2.29508196721311 -2055.9212198655
0.605 -1.15702479338843 -2057.07824465889
0.591 0.846023688663283 -2056.23222097023
0.613 -0.163132137030995 -2056.39535310726
0.652 -2.45398773006135 -2058.84934083732
0.616 -8.44155844155844 -2067.29089927888
0.604 -11.2582781456954 -2078.54917742458
0.606 -4.95049504950495 -2083.49967247408
0.546 -11.7216117216117 -2095.22128419569
0.514 -8.56031128404669 -2103.78159547974
0.641 3.58814352574103 -2100.193451954
0.524 -10.6870229007634 -2110.88047485476
0.596 4.36241610738255 -2106.51805874738
0.59 4.74576271186441 -2101.77229603551
0.617 3.72771474878444 -2098.04458128673
0.555 -1.98198198198198 -2100.02656326871
0.539 9.09090909090909 -2090.9356541778
0.528 1.51515151515152 -2089.42050266265
0.519 2.11946050096339 -2087.30104216169
0.514 -8.56031128404669 -2095.86135344573
0.533 -0.562851782363977 -2096.4242052281
0.531 -9.22787193973635 -2105.65207716783
0.532 -4.51127819548872 -2110.16335536332
0.593 -4.5531197301855 -2114.71647509351
0.604 -3.3112582781457 -2118.02773337165
0.629 -6.20031796502385 -2124.22805133668
0.589 -3.2258064516129 -2127.45385778829
0.657 5.32724505327245 -2122.12661273502
0.613 -9.62479608482871 -2131.75140881985
0.575 2.26086956521739 -2129.49053925463
0.58 -13.7931034482759 -2143.28364270291
0.556 -1.07913669064748 -2144.36277939355
0.625 0.48 -2143.88277939355
0.517 -4.83558994197292 -2148.71836933553
0.576 -3.47222222222222 -2152.19059155775
0.545 -9.72477064220183 -2161.91536219995
0.544 -5.51470588235294 -2167.4300680823
0.536 -11.5671641791045 -2178.99723226141
0.562 -1.06761565836299 -2180.06484791977
0.526 -10.6463878326996 -2190.71123575247
0.543 -11.6022099447514 -2202.31344569722
0.559 -9.83899821109123 -2212.15244390831
0.539 -3.52504638218924 -2215.6774902905
0.561 -6.59536541889483 -2222.2728557094
0.542 -11.4391143911439 -2233.71197010054
0.594 -3.7037037037037 -2237.41567380424
0.564 -0.354609929078014 -2237.77028373332
0.56 -5 -2242.77028373332
0.6 -5.33333333333333 -2248.10361706666
0.572 -4.54545454545455 -2252.64907161211
0.591 -7.27580372250423 -2259.92487533461
0.552 -8.69565217391304 -2268.62052750853
0.563 -9.76909413854352 -2278.38962164707
0.56 -8.92857142857143 -2287.31819307564
0.571 -9.98248686514886 -2297.30067994079
0.564 -15.9574468085106 -2313.2581267493
0.57 -11.2280701754386 -2324.48619692474
0.565 -2.65486725663717 -2327.14106418138
0.581 0.516351118760757 -2326.62471306262
0.592 -4.72972972972973 -2331.35444279235
0.576 4.86111111111111 -2326.49333168124
0.637 -11.4599686028257 -2337.95330028406
0.614 -6.18892508143322 -2344.14222536549
0.622 -6.43086816720257 -2350.5730935327
0.592 1.35135135135135 -2349.22174218135
0.627 -1.75438596491228 -2350.97612814626
0.613 -6.36215334420881 -2357.33828149047
0.638 -8.46394984326019 -2365.80223133373
0.623 -8.50722311396469 -2374.30945444769
0.649 -10.6317411402157 -2384.94119558791
0.603 -9.78441127694859 -2394.72560686486
0.672 -9.82142857142857 -2404.54703543628
0.626 -6.70926517571885 -2411.256300612
0.635 -2.67716535433071 -2413.93346596633
0.658 -14.5896656534954 -2428.52313161983
0.657 -8.37138508371385 -2436.89451670354
0.679 -7.21649484536082 -2444.1110115489
0.675 -8.14814814814815 -2452.25915969705
0.653 -7.81010719754977 -2460.0692668946
0.612 -12.0915032679739 -2472.16077016258
0.65 -9.53846153846154 -2481.69923170104
0.65 -9.53846153846154 -2491.2376932395
0.682 -12.316715542522 -2503.55440878202
0.686 -13.4110787172012 -2516.96548749922
0.647 -5.71870170015456 -2522.68418919938
0.638 -12.8526645768025 -2535.53685377618
0.667 -7.34632683658171 -2542.88318061276
0.621 -3.38164251207729 -2546.26482312484
0.527 -8.15939278937381 -2554.42421591421
0.652 -9.8159509202454 -2564.24016683446
0.642 -6.85358255451713 -2571.09374938898
0.667 -11.544227886057 -2582.63797727503
0.615 -8.29268292682927 -2590.93066020186
0.682 -11.1436950146628 -2602.07435521652
0.65 -10.4615384615385 -2612.53589367806
0.642 -7.47663551401869 -2620.01252919208
0.634 -5.99369085173502 -2626.00622004382
0.661 -7.41301059001513 -2633.41923063383
0.645 -12.5581395348837 -2645.97737016871
0.671 -11.177347242921 -2657.15471741164
0.64 -7.5 -2664.65471741164
0.642 -8.72274143302181 -2673.37745884466
0.636 -9.11949685534591 -2682.4969557
0.68 -5.88235294117647 -2688.37930864118
0.638 -4.38871473354232 -2692.76802337472
0.585 -1.1965811965812 -2693.9646045713
0.675 -7.85185185185185 -2701.81645642316
0.65 -6.76923076923077 -2708.58568719239
0.646 -4.95356037151703 -2713.5392475639
0.652 -8.89570552147239 -2722.43495308538
0.677 -11.9645494830133 -2734.39950256839
0.673 -9.9554234769688 -2744.35492604536
0.63 1.58730158730159 -2742.76762445806
0.568 -8.45070422535211 -2751.21832868341
0.58 -2.75862068965517 -2753.97694937306
0.612 -2.94117647058824 -2756.91812584365
0.647 -10.6646058732612 -2767.58273171691
0.637 -5.18053375196232 -2772.76326546888
0.638 -8.15047021943574 -2780.91373568831
0.633 -5.84518167456556 -2786.75891736288
0.623 -8.50722311396469 -2795.26614047684
0.619 -5.33117932148627 -2800.59731979833
0.662 -5.4380664652568 -2806.03538626358
0.601 2.82861896838602 -2803.2067672952
0.65 1.84615384615385 -2801.36061344904
0.651 -5.06912442396313 -2806.42973787301
0.644 -2.48447204968944 -2808.9142099227
0.619 -2.4232633279483 -2811.33747325065
0.625 -9.76 -2821.09747325065
0.632 -7.59493670886076 -2828.69240995951
0.678 -7.9646017699115 -2836.65701172942
0.613 -10.6035889070147 -2847.26060063643
0.611 -1.80032733224223 -2849.06092796867
0.629 -2.38473767885533 -2851.44566564753
0.665 -3.7593984962406 -2855.20506414377
0.643 4.82115085536547 -2850.3839132884
0.51 -6.27450980392157 -2856.65842309233
0.66 -3.03030303030303 -2859.68872612263
0.62 -0.32258064516129 -2860.01130676779
0.612 -6.20915032679739 -2866.22045709459
0.677 -4.57902511078287 -2870.79948220537
0.639 -6.10328638497653 -2876.90276859035
0.609 -3.11986863711002 -2880.02263722746
0.625 -4.64 -2884.66263722746
0.659 -2.27617602427921 -2886.93881325174
0.667 -6.74662668665667 -2893.68543993839
0.682 -9.09090909090909 -2902.7763490293
0.658 -15.1975683890577 -2917.97391741836
0.608 -1.64473684210526 -2919.61865426047
0.612 -6.5359477124183 -2926.15460197288
0.61 -7.54098360655738 -2933.69558557944
0.605 -2.47933884297521 -2936.17492442242
0.634 -6.94006309148265 -2943.1149875139
0.597 -2.84757118927973 -2945.96255870318
0.612 -8.16993464052288 -2954.1324933437
0.631 -6.18066561014263 -2960.31315895384
0.623 -8.82825040128411 -2969.14140935513
0.612 -3.59477124183007 -2972.73618059696
0.609 -8.3743842364532 -2981.11056483341
0.601 -12.8119800332779 -2993.92254486669
0.624 -10.2564102564103 -3004.1789551231
0.644 -5.90062111801242 -3010.07957624111
0.655 -4.42748091603053 -3014.50705715714
0.635 -8.66141732283465 -3023.16847447998
0.645 -10.3875968992248 -3033.5560713792
0.659 -7.43550834597876 -3040.99157972518
0.617 -8.26580226904376 -3049.25738199422
0.609 0.492610837438424 -3048.76477115679
0.647 -5.71870170015456 -3054.48347285694
0.644 -9.00621118012422 -3063.48968403707
0.632 -4.11392405063291 -3067.6036080877
0.657 -6.24048706240487 -3073.8440951501
0.64 -2.1875 -3076.0315951501
0.603 -5.4726368159204 -3081.50423196602
0.674 -5.6379821958457 -3087.14221416187
0.661 -15.5824508320726 -3102.72466499394
0.64 -6.5625 -3109.28716499394
0.635 -5.19685039370079 -3114.48401538764
0.639 -6.10328638497653 -3120.58730177262
0.64 1.875 -3118.71230177262
0.653 -0.765696784073507 -3119.47799855669
0.655 -5.0381679389313 -3124.51616649562
0.625 -6.24 -3130.75616649562
0.638 -10.3448275862069 -3141.10099408183
0.655 -7.78625954198473 -3148.88725362382
0.671 -5.81222056631893 -3154.69947419013
0.647 -9.11901081916538 -3163.8184850093
0.65 -7.38461538461539 -3171.20310039392
0.645 -0.155038759689922 -3171.3581391536
0.638 -5.64263322884013 -3177.00077238245
0.629 -6.51828298887122 -3183.51905537132
0.608 -1.31578947368421 -3184.834844845
0.666 -12.6126126126126 -3197.44745745761
0.647 -7.88253477588872 -3205.3299922335
0.633 -4.89731437598736 -3210.22730660949
0.652 -8.58895705521472 -3218.8162636647
0.65 -5.84615384615385 -3224.66241751086
0.649 -5.39291217257319 -3230.05532968343
0.672 -9.22619047619048 -3239.28152015962
0.645 -4.49612403100775 -3243.77764419063
0.609 -6.40394088669951 -3250.18158507733
0.648 -4.62962962962963 -3254.81121470696
0.645 -7.5968992248062 -3262.40811393176
0.649 -3.23574730354391 -3265.64386123531
0.622 -12.8617363344051 -3278.50559756971
0.623 -7.223113964687 -3285.7287115344
0.631 -3.32805071315372 -3289.05676224755
0.609 -2.46305418719212 -3291.51981643475
0.635 -5.51181102362205 -3297.03162745837
0.658 -9.11854103343465 -3306.1501684918
0.633 -7.10900473933649 -3313.25917323114
0.629 -2.06677265500795 -3315.32594588615
0.641 -8.89235569422777 -3324.21830158038
0.643 -3.57698289269051 -3327.79528447307
0.645 -4.8062015503876 -3332.60148602345
0.595 -12.6050420168067 -3345.20652804026
0.646 -10.8359133126935 -3356.04244135295
0.631 -5.86370839936609 -3361.90614975232
0.606 -0.66006600660066 -3362.56621575892
0.642 -0.623052959501558 -3363.18926871842
0.639 -7.04225352112676 -3370.23152223955
0.612 -0.65359477124183 -3370.88511701079
0.62 -6.45161290322581 -3377.33672991402
0.61 -3.27868852459016 -3380.61541843861
0.525 -9.33333333333333 -3389.94875177194
0.645 -1.3953488372093 -3391.34410060915
0.636 -2.83018867924528 -3394.17428928839
0.631 -1.42630744849445 -3395.60059673689
0.609 3.44827586206897 -3392.15232087482
0.616 5.19480519480519 -3386.95751568001
0.662 2.41691842900302 -3384.54059725101
0.596 2.3489932885906 -3382.19160396242
0.64 -7.8125 -3390.00410396242
0.639 5.16431924882629 -3384.83978471359
0.649 -2.92758089368259 -3387.76736560728
0.697 -5.30846484935438 -3393.07583045663
0.624 -0.641025641025641 -3393.71685609766
0.611 2.45499181669394 -3391.26186428096
0.635 -6.77165354330709 -3398.03351782427
0.63 3.49206349206349 -3394.54145433221
0.681 -4.55212922173275 -3399.09358355394
0.646 -2.78637770897833 -3401.87996126292
0.641 -5.14820592823713 -3407.02816719116
0.638 0.313479623824451 -3406.71468756733
0.647 -2.00927357032457 -3408.72396113766
0.628 -1.59235668789809 -3410.31631782555
0.638 0.313479623824451 -3410.00283820173
0.645 -1.70542635658915 -3411.70826455832
0.608 -7.89473684210526 -3419.60300140042
0.639 -1.72143974960876 -3421.32444115003
0.634 -3.78548895899054 -3425.10993010902
0.639 -0.469483568075117 -3425.5794136771
0.627 -1.43540669856459 -3427.01482037566
0.642 -0.934579439252336 -3427.94939981492
0.609 1.47783251231527 -3426.4715673026
0.668 -7.78443113772455 -3434.25599844032
0.656 -3.96341463414634 -3438.21941307447
0.607 -5.43657331136738 -3443.65598638584
0.617 5.9967585089141 -3437.65922787692
0.654 -2.14067278287462 -3439.7999006598
0.664 -0.301204819277108 -3440.10110547908
0.63 -1.9047619047619 -3442.00586738384
0.632 0 -3442.00586738384
0.639 -6.10328638497653 -3448.10915376881
0.638 -5.01567398119122 -3453.12482775001
0.644 -5.59006211180124 -3458.71488986181
0.647 -4.17310664605873 -3462.88799650786
0.652 1.84049079754601 -3461.04750571032
0.634 0.630914826498423 -3460.41659088382
0.592 -2.7027027027027 -3463.11929358652
0.623 -0.802568218298555 -3463.92186180482
0.611 -3.76432078559738 -3467.68618259042
0.626 0.638977635782748 -3467.04720495464
0.64 -2.5 -3469.54720495464
0.651 -1.38248847926267 -3470.9296934339
0.64 4.375 -3466.5546934339
0.658 -1.21580547112462 -3467.77049890502
0.641 5.14820592823713 -3462.62229297679
0.663 -4.67571644042232 -3467.29800941721
0.637 -5.18053375196232 -3472.47854316917
0.657 -8.06697108066971 -3480.54551424984
0.66 1.81818181818182 -3478.72733243166
0.635 2.99212598425197 -3475.73520644741
0.618 4.85436893203883 -3470.88083751537
0.662 -1.51057401812689 -3472.3914115335
0.674 -3.56083086053412 -3475.95224239403
0.691 0.723589001447178 -3475.22865339258
0.656 2.74390243902439 -3472.48475095356
0.643 7.93157076205288 -3464.5531801915
0.585 0.854700854700855 -3463.6984793368
0.639 -7.66823161189358 -3471.3667109487
0.63 2.53968253968254 -3468.82702840902
0.579 -5.00863557858376 -3473.8356639876
0.613 -0.163132137030995 -3473.99879612463
0.682 -4.10557184750733 -3478.10436797214
0.62 -1.61290322580645 -3479.71727119794
0.582 -10.3092783505155 -3490.02654954846
0.641 -7.02028081123245 -3497.04683035969
0.654 -3.05810397553517 -3500.10493433523
0.624 -4.80769230769231 -3504.91262664292
0.569 -0.175746924428823 -3505.08837356735
0.571 -10.3327495621716 -3515.42112312952
0.573 -10.9947643979058 -3526.41588752743
0.58 -3.79310344827586 -3530.2089909757
0.603 -2.1558872305141 -3532.36487820622
0.569 -11.0720562390158 -3543.43693444523
0.594 -4.04040404040404 -3547.47733848564
0.6 -2.66666666666667 -3550.1440051523
0.606 -9.9009900990099 -3560.04499525131
0.594 -10.4377104377104 -3570.48270568902
0.629 2.06677265500795 -3568.41593303401
0.622 0 -3568.41593303401
0.616 -4.87012987012987 -3573.28606290414
0.595 0.168067226890756 -3573.11799567725
0.608 -5.59210526315789 -3578.71010094041
0.589 -8.31918505942275 -3587.02928599983
0.646 -8.97832817337461 -3596.00761417321
0.62 -8.38709677419355 -3604.3947109474
0.578 -4.1522491349481 -3608.54696008235
0.614 -9.44625407166124 -3617.99321415401
0.647 -10.6646058732612 -3628.65782002727
0.656 -9.75609756097561 -3638.41391758825
0.622 -5.78778135048232 -3644.20169893873
0.597 -2.17755443886097 -3646.37925337759
0.64 -11.25 -3657.62925337759
0.618 -10.3559870550162 -3667.98524043261
0.608 -11.1842105263158 -3679.16945095892
0.602 -6.31229235880399 -3685.48174331773
0.59 0.338983050847458 -3685.14276026688
0.654 -8.56269113149847 -3693.70545139838
0.638 1.56739811912226 -3692.13805327926
0.632 -10.126582278481 -3702.26463555774
0.615 -6.34146341463415 -3708.60609897237
0.628 -5.73248407643312 -3714.3385830488
0.62 -10.3225806451613 -3724.66116369397
0.586 -2.73037542662116 -3727.39153912059
0.58 -3.10344827586207 -3730.49498739645
0.567 0.529100529100529 -3729.96588686735
0.636 -12.5786163522013 -3742.54450321955
0.65 -15.0769230769231 -3757.62142629647
0.622 -0.964630225080386 -3758.58605652155
0.595 -2.18487394957983 -3760.77093047113
0.622 -3.85852090032154 -3764.62945137145
0.625 -0.48 -3765.10945137145
0.623 -14.6067415730337 -3779.71619294449
0.614 -7.49185667752443 -3787.20804962201
0.597 -4.52261306532663 -3791.73066268734
0.609 -9.35960591133005 -3801.09026859867
0.62 -9.67741935483871 -3810.76768795351
0.616 -1.94805194805195 -3812.71573990156
0.596 1.00671140939597 -3811.70902849216
