gc_content gc_skew gc_culm
0.463 10.5831533477322 -926.048839633277
0.525 11.6190476190476 -914.42979201423
0.526 -1.52091254752852 -915.950704561758
0.508 4.33070866141732 -911.619995900341
0.491 3.86965376782077 -907.75034213252
0.527 1.32827324478178 -906.422068887738
0.459 -6.75381263616558 -913.175881523904
0.466 3.86266094420601 -909.313220579698
0.537 15.4562383612663 -893.856982218432
0.509 9.62671905697446 -884.230263161457
0.53 4.15094339622642 -880.079319765231
0.491 8.75763747454175 -871.321682290689
0.514 5.44747081712062 -865.874211473568
0.471 6.15711252653928 -859.717098947029
0.489 5.11247443762781 -854.604624509401
0.523 12.810707456979 -841.793917052422
0.486 13.5802469135802 -828.213670138842
0.528 2.27272727272727 -825.940942866115
0.522 6.89655172413793 -819.044391141977
0.489 10.0204498977505 -809.023941244226
0.521 0.191938579654511 -808.832002664572
0.487 3.90143737166324 -804.930565292909
0.504 -3.17460317460317 -808.105168467512
0.438 4.10958904109589 -803.995579426416
0.483 6.00414078674948 -797.991438639667
0.516 3.48837209302326 -794.503066546643
0.519 0.578034682080925 -793.925031864562
0.487 4.31211498973306 -789.612916874829
0.461 8.89370932754881 -780.71920754728
0.481 8.93970893970894 -771.779498607571
0.526 12.5475285171103 -759.231970090461
0.541 0.55452865064695 -758.677441439814
0.525 7.80952380952381 -750.86791763029
0.553 4.88245931283906 -745.985458317451
0.516 7.75193798449612 -738.233520332955
0.508 2.36220472440945 -735.871315608546
0.497 5.03018108651911 -730.841134522027
0.523 -5.54493307839388 -736.386067600421
0.522 6.13026819923372 -730.255799401187
0.512 -0.78125 -731.037049401187
0.518 1.93050193050193 -729.106547470685
0.508 -4.7244094488189 -733.830956919504
0.52 2.30769230769231 -731.523264611812
0.538 -4.46096654275093 -735.984231154563
0.494 0.404858299595142 -735.579372854967
0.525 1.71428571428571 -733.865087140682
0.526 -0.760456273764259 -734.625543414446
0.499 1.40280561122244 -733.222737803223
0.476 1.68067226890756 -731.542065534316
0.533 0.938086303939963 -730.603979230376
0.53 -2.64150943396226 -733.245488664338
0.494 2.02429149797571 -731.221197166362
0.501 2.59481037924152 -728.626386787121
0.497 -16.7002012072435 -745.326587994364
0.537 -3.1657355679702 -748.492323562335
0.526 -0.380228136882129 -748.872551699217
0.534 1.49812734082397 -747.374424358393
0.53 -1.13207547169811 -748.506499830091
0.464 -1.29310344827586 -749.799603278367
0.457 5.0328227571116 -744.766780521255
0.504 1.98412698412698 -742.782653537128
0.565 -2.65486725663717 -745.437520793765
0.534 11.9850187265918 -733.452502067174
0.529 7.37240075614367 -726.08010131103
0.548 6.2043795620438 -719.875721748986
0.521 6.33397312859885 -713.541748620387
0.566 -6.71378091872791 -720.255529539115
0.509 -7.26915520628684 -727.524684745402
0.533 2.4390243902439 -725.085660355158
0.527 6.64136622390892 -718.444294131249
0.515 -3.30097087378641 -721.745265005036
0.51 2.74509803921569 -719.00016696582
0.524 -8.01526717557252 -727.015434141392
0.485 5.15463917525773 -721.860794966135
0.46 12.6086956521739 -709.252099313961
0.516 3.10077519379845 -706.151324120162
0.507 1.77514792899408 -704.376176191168
0.493 5.0709939148073 -699.305182276361
0.507 -1.38067061143984 -700.685852887801
0.543 -3.49907918968692 -704.184932077488
0.503 10.934393638171 -693.250538439317
0.49 4.08163265306122 -689.168905786256
0.502 6.77290836653386 -682.395997419722
0.499 -2.60521042084168 -685.001207840563
0.507 0.986193293885602 -684.015014546678
0.52 1.15384615384615 -682.861168392832
0.542 6.27306273062731 -676.588105662204
0.477 8.17610062893082 -668.412005033273
0.53 -0.754716981132076 -669.166722014406
0.476 0.420168067226891 -668.746553947179
0.509 -2.55402750491159 -671.30058145209
0.515 -6.79611650485437 -678.096697956945
0.456 7.89473684210526 -670.201961114839
0.497 9.05432595573441 -661.147635159105
0.524 6.48854961832061 -654.659085540784
0.51 1.56862745098039 -653.090458089804
0.519 5.58766859344894 -647.502789496355
0.517 9.47775628626692 -638.025033210088
0.52 1.92307692307692 -636.101956287011
0.528 6.43939393939394 -629.662562347617
0.49 1.63265306122449 -628.029909286393
0.537 6.8901303538175 -621.139778932575
0.539 5.38033395176252 -615.759444980813
0.516 11.2403100775194 -604.519134903293
0.538 7.80669144981413 -596.712443453479
0.493 9.93914807302231 -586.773295380457
0.526 13.3079847908745 -573.465310589582
0.556 16.9064748201439 -556.558835769438
0.504 -3.57142857142857 -560.130264340867
0.498 2.00803212851406 -558.122232212353
0.526 1.14068441064639 -556.981547801707
0.467 7.92291220556745 -549.058635596139
0.506 0 -549.058635596139
0.501 4.59081836327345 -544.467817232866
0.457 -0.218818380743982 -544.68663561361
0.507 7.29783037475345 -537.388805238856
0.496 -2.82258064516129 -540.211385884017
0.478 3.76569037656904 -536.445695507448
0.525 4.76190476190476 -531.683790745544
0.438 8.67579908675799 -523.007991658786
0.504 -3.17460317460317 -526.182594833389
0.488 0.409836065573771 -525.772758767815
0.546 -10.989010989011 -536.761769756826
0.496 -4.83870967741935 -541.600479434245
0.56 11.7857142857143 -529.814765148531
0.48 -1.66666666666667 -531.481431815198
0.547 9.68921389396709 -521.792217921231
0.515 -1.74757281553398 -523.539790736765
0.501 -3.79241516966068 -527.332205906425
0.501 -2.19560878243513 -529.527814688861
0.479 -6.05427974947808 -535.582094438339
0.459 -10.239651416122 -545.821745854461
0.509 -15.1277013752456 -560.949447229706
0.476 -13.0252100840336 -573.97465731374
0.43141592920354 -13.8461538461538 -587.820811159894
